"","ParticipantID","id","target","response","accuracy","trial_number","randomise_blocks","soundfile","sentencenum","rewardcue","cents"
"781","10","5e9b5d5193295f05c902b8d2"," YOUNGEST SISTER WATCHED PARADE","younger sister",25,"61",2,"csp029_F01_babbleSNR-3.mp3",29,"0",0
"782","10","5e9b5d5193295f05c902b8d2"," PROFESSOR GAVE UNFAIR GRADE","professor gave",50,"62",2,"csp123_F01_babbleSNR-3.mp3",123,"0",0
"783","10","5e9b5d5193295f05c902b8d2"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,"63",2,"csp069_F01_babbleSNR-3.mp3",69,"0",0
"784","10","5e9b5d5193295f05c902b8d2"," MOTHER DRANK ORANGE JUICE","the mother drank the vitamins",50,"64",2,"csp122_F01_babbleSNR-3.mp3",122,"0",0
"785","10","5e9b5d5193295f05c902b8d2"," DOCTOR OWNED YELLOW CAR","the doctor owned",50,"65",7,"csp086_F01_babbleSNR-3.mp3",86,"0",0
"786","10","5e9b5d5193295f05c902b8d2"," WIND DESTROYED TINY HOUSE","the guy in the store",0,"66",7,"csp101_F01_babbleSNR-3.mp3",101,"0",0
"787","10","5e9b5d5193295f05c902b8d2"," CHEF CHOSE DELICIOUS CHEESE","the chef shows",25,"67",7,"csp105_F01_babbleSNR-3.mp3",105,"0",0
"788","10","5e9b5d5193295f05c902b8d2"," SMALL FAMILY PLAYED GAME","the small family",50,"68",7,"csp052_F01_babbleSNR-3.mp3",52,"0",0
"789","10","5e9b5d5193295f05c902b8d2"," MONKEY WANTED YELLOW BANANA","the monkey",25,"69",13,"csp145_F01_babbleSNR-3.mp3",145,"0",0
"790","10","5e9b5d5193295f05c902b8d2"," SCHOOL NEEDED NEW TEACHER","someone need to loot",0,"70",13,"csp148_F01_babbleSNR-3.mp3",148,"0",0
"791","10","5e9b5d5193295f05c902b8d2"," BOY CARRIED HEAVY CHAIR","the boy carried",50,"71",13,"csp104_F01_babbleSNR-3.mp3",104,"0",0
"792","10","5e9b5d5193295f05c902b8d2"," ENGLISH STUDENT READ BOOK","the mother would agree",0,"72",13,"csp063_F01_babbleSNR-3.mp3",63,"0",0
"793","10","5e9b5d5193295f05c902b8d2"," BROTHER MET TALENTED ARTIST","the brother",25,"73",3,"csp091_F01_babbleSNR-3.mp3",91,"0",0
"794","10","5e9b5d5193295f05c902b8d2"," GRANDFATHER MADE WOODEN CHAIR","none",0,"74",3,"csp155_F01_babbleSNR-3.mp3",155,"0",0
"795","10","5e9b5d5193295f05c902b8d2"," NEIGHBOR LIKED LOUD SONG","never left",0,"75",3,"csp097_F01_babbleSNR-3.mp3",97,"0",0
"796","10","5e9b5d5193295f05c902b8d2"," TEACHER WROTE DIFFICULT QUESTION","the teacher rode",25,"76",3,"csp087_F01_babbleSNR-3.mp3",87,"0",0
"797","10","5e9b5d5193295f05c902b8d2"," TALENTED MUSICIAN KNEW SONGS","the childhood",0,"77",14,"csp013_F01_babbleSNR-3.mp3",13,"$$$",0
"798","10","5e9b5d5193295f05c902b8d2"," CHILDREN LIKED FRESH VEGETABLES","the children",25,"78",14,"csp128_F01_babbleSNR-3.mp3",128,"$$$",15.625
"799","10","5e9b5d5193295f05c902b8d2"," SOFT MUSIC PLEASED BOSS","bus the soft",25,"79",14,"csp078_F01_babbleSNR-3.mp3",78,"$$$",15.625
"800","10","5e9b5d5193295f05c902b8d2"," MEAN CHILDREN BROKE RULES","many children",25,"80",14,"csp080_F01_babbleSNR-3.mp3",80,"$$$",15.625
"801","11","59e91cebae9f950001d8466a"," STORE SOLD DIRTY CLOTHES","none",0,"1",4,"csp088_F01_babbleSNR-3.mp3",88,"0",0
"802","11","59e91cebae9f950001d8466a"," MAN ATE FRESH PEPPERS","The man had fresh peppers",75,"2",4,"csp134_F01_babbleSNR-3.mp3",134,"0",0
"803","11","59e91cebae9f950001d8466a"," SMALL BOY CHOSE GAME","Small boy chased the gate",50,"3",4,"csp050_F01_babbleSNR-3.mp3",50,"0",0
"804","11","59e91cebae9f950001d8466a"," SMALL RESTAURANT NEEDED MONEY","The small restaurant needed the money",100,"4",4,"csp061_F01_babbleSNR-3.mp3",61,"0",0
"805","11","59e91cebae9f950001d8466a"," NURSE CLEANED DIRTY CLOTHES","The nurse",25,"5",11,"csp114_F01_babbleSNR-3.mp3",114,"0",0
"806","11","59e91cebae9f950001d8466a"," FATHER HUGGED SAD DAUGHTER","The father had a sad boy",50,"6",11,"csp093_F01_babbleSNR-3.mp3",93,"0",0
"807","11","59e91cebae9f950001d8466a"," PRETTY GIRL WON PRIZE","The pretty girl won the prize",100,"7",11,"csp031_F01_babbleSNR-3.mp3",31,"0",0
"808","11","59e91cebae9f950001d8466a"," BOY CARRIED SMALL RABBIT","The boy carried the small dog",75,"8",11,"csp139_F01_babbleSNR-3.mp3",139,"0",0
"809","11","59e91cebae9f950001d8466a"," BUSY DAUGHTER JOINED MUSEUM","The busy dog",25,"9",12,"csp066_F01_babbleSNR-3.mp3",66,"0",0
"810","11","59e91cebae9f950001d8466a"," PLAYER HURT LEFT HAND","none",0,"10",12,"csp159_F01_babbleSNR-3.mp3",159,"0",0
"811","11","59e91cebae9f950001d8466a"," TALENTED DOCTOR SAVED CHILD","The doctor saved the child",75,"11",12,"csp068_F01_babbleSNR-3.mp3",68,"0",0
"812","11","59e91cebae9f950001d8466a"," THREE SISTERS SHARED CLOTHES","The three sisters shared the clothes",100,"12",12,"csp039_F01_babbleSNR-3.mp3",39,"0",0
"813","11","59e91cebae9f950001d8466a"," AUTHOR TOLD INTERESTING STORY","The authors wrote an interesting story",50,"13",15,"csp116_F01_babbleSNR-3.mp3",116,"0",0
"814","11","59e91cebae9f950001d8466a"," BOSS MET NEW CUSTOMERS","The boss met the customers",75,"14",15,"csp129_F01_babbleSNR-3.mp3",129,"0",0
"815","11","59e91cebae9f950001d8466a"," BALL BROKE GLASS WINDOW","The ball broke the glass window",100,"15",15,"csp089_F01_babbleSNR-3.mp3",89,"0",0
"816","11","59e91cebae9f950001d8466a"," HORSE MADE LOUD NOISE","none",0,"16",15,"csp152_F01_babbleSNR-3.mp3",152,"0",0
"817","11","59e91cebae9f950001d8466a"," HUNGRY RABBIT ATE CARROTS","The rabbit ate the carrots",75,"17",6,"csp073_F01_babbleSNR-3.mp3",73,"$$$",46.875
"818","11","59e91cebae9f950001d8466a"," TEAM PLAYED DIFFICULT GAME","The team played a very good game",75,"18",6,"csp100_F01_babbleSNR-3.mp3",100,"$$$",46.875
"819","11","59e91cebae9f950001d8466a"," CUSTOMERS HATED BLACK TEA","The customers needed to buy a key",25,"19",6,"csp121_F01_babbleSNR-3.mp3",121,"$$$",15.625
"820","11","59e91cebae9f950001d8466a"," DARK HOUSE SCARED BABY","The dark house scared people",75,"20",6,"csp012_F01_babbleSNR-3.mp3",12,"$$$",46.875
"821","11","59e91cebae9f950001d8466a"," BOSS BOUGHT NEW CAR","none",0,"21",17,"csp147_F01_babbleSNR-3.mp3",147,"0",0
"822","11","59e91cebae9f950001d8466a"," MOTHER BAKED DELICIOUS COOKIES","The mother made the delicious cookies",75,"22",17,"csp099_F01_babbleSNR-3.mp3",99,"0",0
"823","11","59e91cebae9f950001d8466a"," DOCTOR HELPED SICK PATIENT","The doctor helped the patient",75,"23",17,"csp124_F01_babbleSNR-3.mp3",124,"0",0
"824","11","59e91cebae9f950001d8466a"," COUPLE EXPECTED NEW BABY","The couple expected a new baby",100,"24",17,"csp136_F01_babbleSNR-3.mp3",136,"0",0
"825","11","59e91cebae9f950001d8466a"," WOMAN HEARD BEAUTIFUL SONG","The woman tried to be a star",25,"25",10,"csp112_F01_babbleSNR-3.mp3",112,"0",0
"826","11","59e91cebae9f950001d8466a"," TRAVELERS VISITED NEW MUSEUM","The travellers visited a new museum",75,"26",10,"csp119_F01_babbleSNR-3.mp3",119,"0",0
"827","11","59e91cebae9f950001d8466a"," MEAN BEAR ATE FRUIT","The mean bear ate the supplies",75,"27",10,"csp005_F01_babbleSNR-3.mp3",5,"0",0
"828","11","59e91cebae9f950001d8466a"," TALENTED AUTHOR RECEIVED PRIZE","The talented author received a prize",100,"28",10,"csp022_F01_babbleSNR-3.mp3",22,"0",0
"829","11","59e91cebae9f950001d8466a"," PRETTY WOMAN LIKED COOKIES","The pretty girl liked the cookies",75,"29",5,"csp057_F01_babbleSNR-3.mp3",57,"0",0
"830","11","59e91cebae9f950001d8466a"," HOT SUN WARMED TEA","The hot sun warmed the car",75,"30",5,"csp064_F01_babbleSNR-3.mp3",64,"0",0
"831","11","59e91cebae9f950001d8466a"," TEACHER CHOSE DIFFICULT QUESTION","The teacher chose the",50,"31",5,"csp158_F01_babbleSNR-3.mp3",158,"0",0
"832","11","59e91cebae9f950001d8466a"," SMALL ANIMAL SCARED BABY","The small animal scared me",75,"32",5,"csp020_F01_babbleSNR-3.mp3",20,"0",0
"833","11","59e91cebae9f950001d8466a"," BROTHER MET TALENTED ARTIST","The brother met the tall geese",50,"33",3,"csp091_F01_babbleSNR-3.mp3",91,"0",0
"834","11","59e91cebae9f950001d8466a"," GRANDFATHER MADE WOODEN CHAIR","none",0,"34",3,"csp155_F01_babbleSNR-3.mp3",155,"0",0
"835","11","59e91cebae9f950001d8466a"," NEIGHBOR LIKED LOUD SONG","The neighbor liked the loud song",100,"35",3,"csp097_F01_babbleSNR-3.mp3",97,"0",0
"836","11","59e91cebae9f950001d8466a"," TEACHER WROTE DIFFICULT QUESTION","The teacher wrote the instructions",50,"36",3,"csp087_F01_babbleSNR-3.mp3",87,"0",0
"837","11","59e91cebae9f950001d8466a"," YOUNGEST SISTER WATCHED PARADE","The youngest sister won a prize",50,"37",2,"csp029_F01_babbleSNR-3.mp3",29,"$$$",31.25
"838","11","59e91cebae9f950001d8466a"," PROFESSOR GAVE UNFAIR GRADE","The professor gave an A grade",75,"38",2,"csp123_F01_babbleSNR-3.mp3",123,"$$$",46.875
"839","11","59e91cebae9f950001d8466a"," FOOTBALL PLAYER WON PRIZE","The football player won the prize",100,"39",2,"csp069_F01_babbleSNR-3.mp3",69,"$$$",62.5
"840","11","59e91cebae9f950001d8466a"," MOTHER DRANK ORANGE JUICE","The mother drank the orange juice",100,"40",2,"csp122_F01_babbleSNR-3.mp3",122,"$$$",62.5
"841","11","59e91cebae9f950001d8466a"," DOCTOR OWNED YELLOW CAR","The doctor owned the yellow car",100,"41",7,"csp086_F01_babbleSNR-3.mp3",86,"0",0
"842","11","59e91cebae9f950001d8466a"," WIND DESTROYED TINY HOUSE","The wind destroyed the tall house",75,"42",7,"csp101_F01_babbleSNR-3.mp3",101,"0",0
"843","11","59e91cebae9f950001d8466a"," CHEF CHOSE DELICIOUS CHEESE","The chef chose the delicious cheese",100,"43",7,"csp105_F01_babbleSNR-3.mp3",105,"0",0
"844","11","59e91cebae9f950001d8466a"," SMALL FAMILY PLAYED GAME","The small family won the game",75,"44",7,"csp052_F01_babbleSNR-3.mp3",52,"0",0
"845","11","59e91cebae9f950001d8466a"," MONKEY WANTED YELLOW BANANA","The monkey ate the yellow banana",75,"45",13,"csp145_F01_babbleSNR-3.mp3",145,"0",0
"846","11","59e91cebae9f950001d8466a"," SCHOOL NEEDED NEW TEACHER","none",0,"46",13,"csp148_F01_babbleSNR-3.mp3",148,"0",0
"847","11","59e91cebae9f950001d8466a"," BOY CARRIED HEAVY CHAIR","The boy carried the blue chair",75,"47",13,"csp104_F01_babbleSNR-3.mp3",104,"0",0
"848","11","59e91cebae9f950001d8466a"," ENGLISH STUDENT READ BOOK","none",0,"48",13,"csp063_F01_babbleSNR-3.mp3",63,"0",0
"849","11","59e91cebae9f950001d8466a"," HORRIBLE STORY UPSET GRANDMOTHER","none",0,"49",20,"csp079_F01_babbleSNR-3.mp3",79,"0",0
"850","11","59e91cebae9f950001d8466a"," LOUD NOISE UPSET BABY","The loud noise upset the baby",100,"50",20,"csp006_F01_babbleSNR-3.mp3",6,"0",0
"851","11","59e91cebae9f950001d8466a"," GRAY GREY RABBIT LOVED CARROTS","The gray rabbit loved the carrots",100,"51",20,"csp047_F01_babbleSNR-3.mp3",47,"0",0
"852","11","59e91cebae9f950001d8466a"," SON LOVED TOY CAR","The son loved the toy car",100,"52",20,"csp143_F01_babbleSNR-3.mp3",143,"0",0
"853","11","59e91cebae9f950001d8466a"," TALENTED MUSICIAN KNEW SONGS","none",0,"53",14,"csp013_F01_babbleSNR-3.mp3",13,"0",0
"854","11","59e91cebae9f950001d8466a"," CHILDREN LIKED FRESH VEGETABLES","The children liked the fresh vegetables",100,"54",14,"csp128_F01_babbleSNR-3.mp3",128,"0",0
"855","11","59e91cebae9f950001d8466a"," SOFT MUSIC PLEASED BOSS","The soft music pleased the boss",100,"55",14,"csp078_F01_babbleSNR-3.mp3",78,"0",0
"856","11","59e91cebae9f950001d8466a"," MEAN CHILDREN BROKE RULES","none",0,"56",14,"csp080_F01_babbleSNR-3.mp3",80,"0",0
"857","11","59e91cebae9f950001d8466a"," MAN SHARED DIFFICULT STORY","none",0,"57",1,"csp108_F01_babbleSNR-3.mp3",108,"$$$",0
"858","11","59e91cebae9f950001d8466a"," BOSS TOLD HORRIBLE JOKE","none",0,"58",1,"csp135_F01_babbleSNR-3.mp3",135,"$$$",0
"859","11","59e91cebae9f950001d8466a"," GIRL LOVED SWEET COFFEE","The girl loved the sweet coffee",100,"59",1,"csp083_F01_babbleSNR-3.mp3",83,"$$$",62.5
"860","11","59e91cebae9f950001d8466a"," STRONG FATHER CARRIED BROTHER","none",0,"60",1,"csp003_F01_babbleSNR-3.mp3",3,"$$$",0
"861","11","59e91cebae9f950001d8466a"," MAN ATE LARGE MEAL","none",0,"61",9,"csp106_F01_babbleSNR-3.mp3",106,"0",0
"862","11","59e91cebae9f950001d8466a"," FAMILY WATCHED TALENTED PERFORMER","none",0,"62",9,"csp115_F01_babbleSNR-3.mp3",115,"0",0
"863","11","59e91cebae9f950001d8466a"," CAT CHASED GRAY GREY MOUSE","The cat chased the gray mouse",100,"63",9,"csp098_F01_babbleSNR-3.mp3",98,"0",0
"864","11","59e91cebae9f950001d8466a"," TROUBLED CHILD NEEDED MOTHER","The troubled child needed help",75,"64",9,"csp056_F01_babbleSNR-3.mp3",56,"0",0
"865","11","59e91cebae9f950001d8466a"," PRESIDENT GAVE INTERESTING SPEECH","The president wrote an interesting speech",75,"65",16,"csp149_F01_babbleSNR-3.mp3",149,"0",0
"866","11","59e91cebae9f950001d8466a"," MAN HEARD BEAUTIFUL MUSIC","none",0,"66",16,"csp150_F01_babbleSNR-3.mp3",150,"0",0
"867","11","59e91cebae9f950001d8466a"," LARGE MONKEY CHASED CHILD","The large monkey chased the child",100,"67",16,"csp004_F01_babbleSNR-3.mp3",4,"0",0
"868","11","59e91cebae9f950001d8466a"," FAMILY CLEANED DIRTY HOUSE","The family played in the big house",50,"68",16,"csp141_F01_babbleSNR-3.mp3",141,"0",0
"869","11","59e91cebae9f950001d8466a"," RICH BOYFRIEND OWNED HOUSES","The rich boyfriend owned the house",75,"69",19,"csp035_F01_babbleSNR-3.mp3",35,"0",0
"870","11","59e91cebae9f950001d8466a"," HARDWORKING FARMER GREW CORN","none",0,"70",19,"csp071_F01_babbleSNR-3.mp3",71,"0",0
"871","11","59e91cebae9f950001d8466a"," MONKEY MADE HORRIBLE NOISE","none",0,"71",19,"csp131_F01_babbleSNR-3.mp3",131,"0",0
"872","11","59e91cebae9f950001d8466a"," HOT COFFEE HURT BOY","none",0,"72",19,"csp019_F01_babbleSNR-3.mp3",19,"0",0
"873","11","59e91cebae9f950001d8466a"," GRANDFATHER CHOSE OLD MOVIE","none",0,"73",18,"csp127_F01_babbleSNR-3.mp3",127,"0",0
"874","11","59e91cebae9f950001d8466a"," BLACK BEAR SCARED VISITORS","The black bear scared the customers",75,"74",18,"csp008_F01_babbleSNR-3.mp3",8,"0",0
"875","11","59e91cebae9f950001d8466a"," GRAY GREY MOUSE ATE CHEESE","The gray mouse ate the cheese",100,"75",18,"csp002_F01_babbleSNR-3.mp3",2,"0",0
"876","11","59e91cebae9f950001d8466a"," THIRSTY DOG DRANK WATER","The thirsty dog drank the water",100,"76",18,"csp076_F01_babbleSNR-3.mp3",76,"0",0
"877","11","59e91cebae9f950001d8466a"," COUPLE WANTED YOUNGEST CHILD","none",0,"77",8,"csp160_F01_babbleSNR-3.mp3",160,"$$$",0
"878","11","59e91cebae9f950001d8466a"," WOMAN MET RICH ACTOR","The woman was a rich actor",75,"78",8,"csp085_F01_babbleSNR-3.mp3",85,"$$$",46.875
"879","11","59e91cebae9f950001d8466a"," TINY FLIES BOTHERED GIRL","none",0,"79",8,"csp017_F01_babbleSNR-3.mp3",17,"$$$",0
"880","11","59e91cebae9f950001d8466a"," CHEF COOKED DELICIOUS FOOD","The chef cooked the delicious food",100,"80",8,"csp094_F01_babbleSNR-3.mp3",94,"$$$",62.5
"881","12","5e89ad187ad752640e558c8a"," COUPLE WANTED YOUNGEST CHILD","none",0,"1",8,"csp160_F01_babbleSNR-3.mp3",160,"0",0
"882","12","5e89ad187ad752640e558c8a"," WOMAN MET RICH ACTOR","none",0,"2",8,"csp085_F01_babbleSNR-3.mp3",85,"0",0
"883","12","5e89ad187ad752640e558c8a"," TINY FLIES BOTHERED GIRL","fuzz",0,"3",8,"csp017_F01_babbleSNR-3.mp3",17,"0",0
"884","12","5e89ad187ad752640e558c8a"," CHEF COOKED DELICIOUS FOOD","chef cooked delicious",75,"4",8,"csp094_F01_babbleSNR-3.mp3",94,"0",0
"885","12","5e89ad187ad752640e558c8a"," BROTHER MET TALENTED ARTIST","none",0,"5",3,"csp091_F01_babbleSNR-3.mp3",91,"0",0
"886","12","5e89ad187ad752640e558c8a"," GRANDFATHER MADE WOODEN CHAIR","grandfather",25,"6",3,"csp155_F01_babbleSNR-3.mp3",155,"0",0
"887","12","5e89ad187ad752640e558c8a"," NEIGHBOR LIKED LOUD SONG","mirror like",0,"7",3,"csp097_F01_babbleSNR-3.mp3",97,"0",0
"888","12","5e89ad187ad752640e558c8a"," TEACHER WROTE DIFFICULT QUESTION","future",0,"8",3,"csp087_F01_babbleSNR-3.mp3",87,"0",0
"889","12","5e89ad187ad752640e558c8a"," NURSE CLEANED DIRTY CLOTHES","bias",0,"9",11,"csp114_F01_babbleSNR-3.mp3",114,"0",0
"890","12","5e89ad187ad752640e558c8a"," FATHER HUGGED SAD DAUGHTER","father said",25,"10",11,"csp093_F01_babbleSNR-3.mp3",93,"0",0
"891","12","5e89ad187ad752640e558c8a"," PRETTY GIRL WON PRIZE","pretty girl",50,"11",11,"csp031_F01_babbleSNR-3.mp3",31,"0",0
"892","12","5e89ad187ad752640e558c8a"," BOY CARRIED SMALL RABBIT","boy carried his",50,"12",11,"csp139_F01_babbleSNR-3.mp3",139,"0",0
"893","12","5e89ad187ad752640e558c8a"," GRANDFATHER CHOSE OLD MOVIE","grandfather choosen",25,"13",18,"csp127_F01_babbleSNR-3.mp3",127,"0",0
"894","12","5e89ad187ad752640e558c8a"," BLACK BEAR SCARED VISITORS","none",0,"14",18,"csp008_F01_babbleSNR-3.mp3",8,"0",0
"895","12","5e89ad187ad752640e558c8a"," GRAY GREY MOUSE ATE CHEESE","greenhouse fires",0,"15",18,"csp002_F01_babbleSNR-3.mp3",2,"0",0
"896","12","5e89ad187ad752640e558c8a"," THIRSTY DOG DRANK WATER","dog drinking water",50,"16",18,"csp076_F01_babbleSNR-3.mp3",76,"0",0
"897","12","5e89ad187ad752640e558c8a"," BUSY DAUGHTER JOINED MUSEUM","visit daughter",25,"17",12,"csp066_F01_babbleSNR-3.mp3",66,"$$$",15.625
"898","12","5e89ad187ad752640e558c8a"," PLAYER HURT LEFT HAND","prayer her",0,"18",12,"csp159_F01_babbleSNR-3.mp3",159,"$$$",0
"899","12","5e89ad187ad752640e558c8a"," TALENTED DOCTOR SAVED CHILD","tought the daughter",0,"19",12,"csp068_F01_babbleSNR-3.mp3",68,"$$$",0
"900","12","5e89ad187ad752640e558c8a"," THREE SISTERS SHARED CLOTHES","TRUE",0,"20",12,"csp039_F01_babbleSNR-3.mp3",39,"$$$",0
"901","12","5e89ad187ad752640e558c8a"," STORE SOLD DIRTY CLOTHES","bias",0,"21",4,"csp088_F01_babbleSNR-3.mp3",88,"0",0
"902","12","5e89ad187ad752640e558c8a"," MAN ATE FRESH PEPPERS","man ate fresh",75,"22",4,"csp134_F01_babbleSNR-3.mp3",134,"0",0
"903","12","5e89ad187ad752640e558c8a"," SMALL BOY CHOSE GAME","small boy showss",50,"23",4,"csp050_F01_babbleSNR-3.mp3",50,"0",0
"904","12","5e89ad187ad752640e558c8a"," SMALL RESTAURANT NEEDED MONEY","small restaurant",50,"24",4,"csp061_F01_babbleSNR-3.mp3",61,"0",0
"905","12","5e89ad187ad752640e558c8a"," AUTHOR TOLD INTERESTING STORY","other told him an interesting story",75,"25",15,"csp116_F01_babbleSNR-3.mp3",116,"0",0
"906","12","5e89ad187ad752640e558c8a"," BOSS MET NEW CUSTOMERS","the boss met me",50,"26",15,"csp129_F01_babbleSNR-3.mp3",129,"0",0
"907","12","5e89ad187ad752640e558c8a"," BALL BROKE GLASS WINDOW","none",0,"27",15,"csp089_F01_babbleSNR-3.mp3",89,"0",0
"908","12","5e89ad187ad752640e558c8a"," HORSE MADE LOUD NOISE","bias",0,"28",15,"csp152_F01_babbleSNR-3.mp3",152,"0",0
"909","12","5e89ad187ad752640e558c8a"," MONKEY WANTED YELLOW BANANA","monkey",25,"29",13,"csp145_F01_babbleSNR-3.mp3",145,"0",0
"910","12","5e89ad187ad752640e558c8a"," SCHOOL NEEDED NEW TEACHER","small movie",0,"30",13,"csp148_F01_babbleSNR-3.mp3",148,"0",0
"911","12","5e89ad187ad752640e558c8a"," BOY CARRIED HEAVY CHAIR","the boy",25,"31",13,"csp104_F01_babbleSNR-3.mp3",104,"0",0
"912","12","5e89ad187ad752640e558c8a"," ENGLISH STUDENT READ BOOK","the english",25,"32",13,"csp063_F01_babbleSNR-3.mp3",63,"0",0
"913","12","5e89ad187ad752640e558c8a"," HUNGRY RABBIT ATE CARROTS","the rabbit ate carrots",75,"33",6,"csp073_F01_babbleSNR-3.mp3",73,"0",0
"914","12","5e89ad187ad752640e558c8a"," TEAM PLAYED DIFFICULT GAME","none",0,"34",6,"csp100_F01_babbleSNR-3.mp3",100,"0",0
"915","12","5e89ad187ad752640e558c8a"," CUSTOMERS HATED BLACK TEA","customers",25,"35",6,"csp121_F01_babbleSNR-3.mp3",121,"0",0
"916","12","5e89ad187ad752640e558c8a"," DARK HOUSE SCARED BABY","dark house scary",50,"36",6,"csp012_F01_babbleSNR-3.mp3",12,"0",0
"917","12","5e89ad187ad752640e558c8a"," YOUNGEST SISTER WATCHED PARADE","the youngest sister",50,"37",2,"csp029_F01_babbleSNR-3.mp3",29,"$$$",31.25
"918","12","5e89ad187ad752640e558c8a"," PROFESSOR GAVE UNFAIR GRADE","none",0,"38",2,"csp123_F01_babbleSNR-3.mp3",123,"$$$",0
"919","12","5e89ad187ad752640e558c8a"," FOOTBALL PLAYER WON PRIZE","football player won the prize",100,"39",2,"csp069_F01_babbleSNR-3.mp3",69,"$$$",62.5
"920","12","5e89ad187ad752640e558c8a"," MOTHER DRANK ORANGE JUICE","mother franklin",25,"40",2,"csp122_F01_babbleSNR-3.mp3",122,"$$$",15.625
"921","12","5e89ad187ad752640e558c8a"," MAN SHARED DIFFICULT STORY","the man shared",50,"41",1,"csp108_F01_babbleSNR-3.mp3",108,"0",0
"922","12","5e89ad187ad752640e558c8a"," BOSS TOLD HORRIBLE JOKE","the boss told",50,"42",1,"csp135_F01_babbleSNR-3.mp3",135,"0",0
"923","12","5e89ad187ad752640e558c8a"," GIRL LOVED SWEET COFFEE","the girl loved",50,"43",1,"csp083_F01_babbleSNR-3.mp3",83,"0",0
"924","12","5e89ad187ad752640e558c8a"," STRONG FATHER CARRIED BROTHER","the strong father carried",75,"44",1,"csp003_F01_babbleSNR-3.mp3",3,"0",0
"925","12","5e89ad187ad752640e558c8a"," PRESIDENT GAVE INTERESTING SPEECH","the president gave an interesting speech",100,"45",16,"csp149_F01_babbleSNR-3.mp3",149,"0",0
"926","12","5e89ad187ad752640e558c8a"," MAN HEARD BEAUTIFUL MUSIC","the man",25,"46",16,"csp150_F01_babbleSNR-3.mp3",150,"0",0
"927","12","5e89ad187ad752640e558c8a"," LARGE MONKEY CHASED CHILD","none",0,"47",16,"csp004_F01_babbleSNR-3.mp3",4,"0",0
"928","12","5e89ad187ad752640e558c8a"," FAMILY CLEANED DIRTY HOUSE","the family claimed their house",50,"48",16,"csp141_F01_babbleSNR-3.mp3",141,"0",0
"929","12","5e89ad187ad752640e558c8a"," TALENTED MUSICIAN KNEW SONGS","none",0,"49",14,"csp013_F01_babbleSNR-3.mp3",13,"0",0
"930","12","5e89ad187ad752640e558c8a"," CHILDREN LIKED FRESH VEGETABLES","the cheater liked",25,"50",14,"csp128_F01_babbleSNR-3.mp3",128,"0",0
"931","12","5e89ad187ad752640e558c8a"," SOFT MUSIC PLEASED BOSS","soft music plays",50,"51",14,"csp078_F01_babbleSNR-3.mp3",78,"0",0
"932","12","5e89ad187ad752640e558c8a"," MEAN CHILDREN BROKE RULES","mean children",50,"52",14,"csp080_F01_babbleSNR-3.mp3",80,"0",0
"933","12","5e89ad187ad752640e558c8a"," WOMAN HEARD BEAUTIFUL SONG","none",0,"53",10,"csp112_F01_babbleSNR-3.mp3",112,"0",0
"934","12","5e89ad187ad752640e558c8a"," TRAVELERS VISITED NEW MUSEUM","none",0,"54",10,"csp119_F01_babbleSNR-3.mp3",119,"0",0
"935","12","5e89ad187ad752640e558c8a"," MEAN BEAR ATE FRUIT","the mean",25,"55",10,"csp005_F01_babbleSNR-3.mp3",5,"0",0
"936","12","5e89ad187ad752640e558c8a"," TALENTED AUTHOR RECEIVED PRIZE","the talent author recieved a prize",50,"56",10,"csp022_F01_babbleSNR-3.mp3",22,"0",0
"937","12","5e89ad187ad752640e558c8a"," DOCTOR OWNED YELLOW CAR","the doctor only wore",25,"57",7,"csp086_F01_babbleSNR-3.mp3",86,"$$$",15.625
"938","12","5e89ad187ad752640e558c8a"," WIND DESTROYED TINY HOUSE","the wind destroyed the tiny house",100,"58",7,"csp101_F01_babbleSNR-3.mp3",101,"$$$",62.5
"939","12","5e89ad187ad752640e558c8a"," CHEF CHOSE DELICIOUS CHEESE","the chef shows a delicious cheese",75,"59",7,"csp105_F01_babbleSNR-3.mp3",105,"$$$",46.875
"940","12","5e89ad187ad752640e558c8a"," SMALL FAMILY PLAYED GAME","the small family lived in a hole",50,"60",7,"csp052_F01_babbleSNR-3.mp3",52,"$$$",31.25
"941","12","5e89ad187ad752640e558c8a"," RICH BOYFRIEND OWNED HOUSES","the rich person",25,"61",19,"csp035_F01_babbleSNR-3.mp3",35,"0",0
"942","12","5e89ad187ad752640e558c8a"," HARDWORKING FARMER GREW CORN","none",0,"62",19,"csp071_F01_babbleSNR-3.mp3",71,"0",0
"943","12","5e89ad187ad752640e558c8a"," MONKEY MADE HORRIBLE NOISE","none",0,"63",19,"csp131_F01_babbleSNR-3.mp3",131,"0",0
"944","12","5e89ad187ad752640e558c8a"," HOT COFFEE HURT BOY","the heart coffee",25,"64",19,"csp019_F01_babbleSNR-3.mp3",19,"0",0
"945","12","5e89ad187ad752640e558c8a"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story of",50,"65",20,"csp079_F01_babbleSNR-3.mp3",79,"0",0
"946","12","5e89ad187ad752640e558c8a"," LOUD NOISE UPSET BABY","the loud noise outside the",50,"66",20,"csp006_F01_babbleSNR-3.mp3",6,"0",0
